통,반,법정동,지번
31,4,대야동,529-461
31,4,대야동,529-462
31,4,대야동,529-463
31,4,대야동,529-464
31,4,대야동,529-465
31,4,대야동,529-466
31,4,대야동,529-467
31,4,대야동,529-468
31,4,대야동,529-469
31,4,대야동,529-470
31,4,대야동,529-471
31,4,대야동,529-472
31,4,대야동,529-473
31,4,대야동,529-474
31,4,대야동,529-475
31,4,대야동,529-476
31,4,대야동,529-477
31,4,대야동,529-478
31,4,대야동,529-479
31,4,대야동,529-480
31,4,대야동,529-481
31,4,대야동,529-482
31,4,대야동,529-483
31,4,대야동,529-484
31,4,대야동,529-485
31,4,대야동,529-486
31,4,대야동,529-487
31,4,대야동,529-488
31,4,대야동,529-489
31,4,대야동,529-490
31,4,대야동,529-491
31,4,대야동,529-492
31,4,대야동,529-493
31,4,대야동,529-494
31,4,대야동,529-495
31,4,대야동,529-496
31,4,대야동,529-497
31,4,대야동,529-498
31,4,대야동,529-499
31,4,대야동,529-500
31,4,대야동,529-501
31,4,대야동,529-502
31,4,대야동,529-503
31,4,대야동,529-504
31,4,대야동,529-505
31,4,대야동,529-506
31,4,대야동,529-507
31,4,대야동,529-508
31,4,대야동,529-509
31,4,대야동,529-510
31,4,대야동,529-511
31,4,대야동,529-512
31,4,대야동,529-513
31,4,대야동,529-514
31,4,대야동,529-515
31,4,대야동,529-516
31,4,대야동,529-517
31,4,대야동,529-518
31,4,대야동,529-519
31,4,대야동,529-520
31,4,대야동,529-521
31,4,대야동,529-522
31,4,대야동,529-523
31,4,대야동,529-524
31,4,대야동,529-525
31,4,대야동,529-526
31,4,대야동,529-527
31,4,대야동,529-528
31,4,대야동,529-529
31,4,대야동,529-530
31,4,대야동,529-531
31,4,대야동,529-532
31,4,대야동,529-533
31,4,대야동,529-534
31,4,대야동,529-535
31,4,대야동,529-536
33,1,대야동,549
33,1,대야동,550
33,1,대야동,551
33,1,대야동,552
33,1,대야동,553
33,1,대야동,554
33,2,대야동,555
33,2,대야동,556
33,2,대야동,557
33,2,대야동,558
38,3,대야동,418-7
38,3,대야동,418-8
38,3,대야동,418-9
38,3,대야동,418-10
38,3,대야동,418-12
38,3,대야동,418-14
38,3,대야동,418-15
38,3,대야동,418-17
38,3,대야동,418-18
38,3,대야동,418-19
38,3,대야동,418-20
38,3,대야동,418-21
38,3,대야동,418-22
38,3,대야동,418-24
38,3,대야동,418-25
38,3,대야동,418-32
38,3,대야동,418-33
38,3,대야동,418-48
38,3,대야동,418-49
38,3,대야동,418-50
38,3,대야동,418-68
38,3,대야동,418-69
38,3,대야동,418-70
38,3,대야동,418-71
38,3,대야동,418-77
38,3,대야동,418-79
38,3,대야동,418-82
38,3,대야동,418-83
39,3,대야동,289-6
39,3,대야동,289-12
39,3,대야동,289-23
39,3,대야동,289-24
40,5,대야동,343-4
40,6,대야동,295-8
40,6,대야동,296-2
40,6,대야동,296-3
40,6,대야동,296-4
40,6,대야동,296-5
40,6,대야동,296-8
40,6,대야동,296-9
40,6,대야동,296-10
40,6,대야동,296-11
40,6,대야동,296-13
40,6,대야동,296-14
40,6,대야동,296-15
40,6,대야동,296-16
40,6,대야동,296-17
41,1,대야동,446-4
41,1,대야동,446-6
41,1,대야동,446-7
41,1,대야동,446-8
41,4,대야동,442-8
43,2,대야동,471-1
43,2,대야동,471-21
43,2,대야동,471-22
43,2,대야동,471-24
43,4,대야동,472-8
44,1,대야동,469-12
44,1,대야동,490-6
44,1,대야동,490-7
44,4,대야동,489-8
44,4,대야동,489-9
45,4,대야동,9
45,4,대야동,22
45,4,대야동,25
45,4,대야동,26
45,4,대야동,28
45,4,대야동,30
45,4,대야동,31
45,4,대야동,32
46,1,대야동,499-4
46,3,대야동,501-4
47,3,대야동,494-1
47,3,대야동,494-2
47,3,대야동,494-4
47,3,대야동,494-8
47,3,대야동,494-11
47,3,대야동,494-14
47,3,대야동,494-15
47,4,대야동,493-3
47,4,대야동,493-7
48,4,대야동,475-12
48,4,대야동,475-13
48,4,대야동,475-14
48,4,대야동,475-15
48,4,대야동,475-18
49,1,대야동,476-2
49,1,대야동,476-12
50,1,대야동,460-4
50,1,대야동,460-16
50,1,대야동,460-24
50,1,대야동,460-25
50,1,대야동,460-26
50,1,대야동,460-27
50,1,대야동,460-28
50,1,대야동,460-29
50,1,대야동,460-30
50,1,대야동,460-31
50,1,대야동,460-32
50,1,대야동,460-33
50,1,대야동,460-34
50,1,대야동,460-35
50,1,대야동,460-36
50,1,대야동,460-37
50,1,대야동,460-38
50,1,대야동,460-39
50,1,대야동,460-40
50,1,대야동,460-41
50,1,대야동,460-42
50,1,대야동,460-43
50,1,대야동,460-44
50,1,대야동,460-45
50,1,대야동,460-46
50,1,대야동,460-47
50,1,대야동,460-48
50,1,대야동,460-49
50,1,대야동,460-50
50,1,대야동,460-51
50,1,대야동,460-52
50,1,대야동,460-53
50,1,대야동,460-54
50,1,대야동,460-55
50,1,대야동,460-56
50,1,대야동,460-57
50,1,대야동,460-58
50,1,대야동,460-59
50,1,대야동,460-60
50,1,대야동,460-61
50,1,대야동,460-62
50,1,대야동,460-63
50,1,대야동,460-64
50,1,대야동,460-65
50,1,대야동,460-66
50,1,대야동,460-67
50,1,대야동,460-68
50,1,대야동,460-69
50,1,대야동,460-70
50,1,대야동,460-71
50,1,대야동,460-72
50,1,대야동,460-73
50,1,대야동,460-74
50,1,대야동,460-75
50,1,대야동,460-76
50,1,대야동,460-77
50,1,대야동,460-78
50,1,대야동,460-79
50,1,대야동,460-80
50,1,대야동,460-81
50,1,대야동,460-82
50,1,대야동,460-83
50,1,대야동,460-84
50,1,대야동,460-85
50,1,대야동,460-86
50,1,대야동,460-87
50,1,대야동,460-88
50,1,대야동,460-89
50,1,대야동,460-90
50,1,대야동,460-91
50,1,대야동,460-92
50,1,대야동,460-93
50,1,대야동,460-94
50,1,대야동,460-95
50,1,대야동,460-96
50,1,대야동,460-97
50,1,대야동,460-98
50,1,대야동,460-99
50,1,대야동,460-100
50,1,대야동,460-101
50,1,대야동,460-102
50,1,대야동,460-103
50,1,대야동,460-104
50,1,대야동,460-105
50,1,대야동,460-106
50,1,대야동,460-107
50,1,대야동,460-108
50,1,대야동,460-109
50,1,대야동,460-110
50,1,대야동,460-111
50,1,대야동,460-112
50,1,대야동,460-113
50,1,대야동,460-114
50,1,대야동,460-115
50,1,대야동,460-116
50,1,대야동,460-117
50,1,대야동,460-118
50,1,대야동,460-119
50,1,대야동,460-120
50,1,대야동,460-121
50,1,대야동,460-122
50,1,대야동,460-123
50,1,대야동,460-124
50,1,대야동,460-125
50,1,대야동,460-126
50,1,대야동,460-127
50,1,대야동,460-128
50,1,대야동,460-129
50,1,대야동,460-130
50,1,대야동,460-131
50,1,대야동,460-132
50,1,대야동,460-133
50,1,대야동,460-134
50,1,대야동,460-135
50,1,대야동,460-136
50,1,대야동,460-137
50,1,대야동,460-138
50,1,대야동,460-139
50,1,대야동,460-140
50,1,대야동,460-141
50,1,대야동,460-142
50,1,대야동,460-143
50,1,대야동,460-144
50,1,대야동,460-145
50,1,대야동,460-146
50,1,대야동,460-147
50,1,대야동,460-148
50,1,대야동,460-149
50,1,대야동,460-150
50,1,대야동,460-151
50,1,대야동,460-152
50,1,대야동,460-153
50,1,대야동,460-154
50,1,대야동,460-155
50,1,대야동,460-156
50,1,대야동,460-157
50,1,대야동,460-158
50,1,대야동,460-159
50,1,대야동,460-160
50,1,대야동,460-161
50,1,대야동,460-162
50,1,대야동,460-163
50,1,대야동,460-164
50,1,대야동,460-165
50,1,대야동,460-166
50,1,대야동,460-167
50,1,대야동,460-168
50,1,대야동,460-169
50,1,대야동,460-170
50,1,대야동,460-171
50,1,대야동,460-172
50,1,대야동,460-173
50,1,대야동,460-174
50,1,대야동,460-175
50,1,대야동,460-176
50,1,대야동,460-177
50,1,대야동,460-178
50,1,대야동,460-179
50,1,대야동,460-180
50,1,대야동,460-181
50,1,대야동,460-182
50,1,대야동,460-183
50,1,대야동,460-184
50,1,대야동,460-185
50,1,대야동,460-186
50,1,대야동,460-187
50,1,대야동,460-188
50,1,대야동,460-189
50,1,대야동,460-190
50,1,대야동,460-191
50,1,대야동,460-192
50,1,대야동,460-193
50,1,대야동,460-194
50,1,대야동,460-195
50,1,대야동,460-196
50,1,대야동,460-197
50,1,대야동,460-198
50,3,대야동,458-7
50,3,대야동,458-13
50,3,대야동,458-14
50,3,대야동,458-15
50,3,대야동,458-16
50,3,대야동,458-17
50,3,대야동,458-18
50,3,대야동,458-19
50,3,대야동,458-20
50,3,대야동,458-21
50,3,대야동,458-22
51,1,대야동,461-19
51,3,대야동,464-6
52,4,대야동,477-13
52,5,대야동,479-5
52,5,대야동,479-6
52,5,대야동,479-7
52,5,대야동,479-10
53,1,대야동,481-5
53,1,대야동,481-6
53,1,대야동,481-7
53,1,대야동,481-8
53,1,대야동,481-9
53,1,대야동,481-10
53,1,대야동,481-12
53,5,대야동,484-1
53,5,대야동,484-4
53,5,대야동,484-5
53,5,대야동,484-6
53,5,대야동,484-14
54,4,대야동,482-6
54,4,대야동,482-7
54,4,대야동,482-8
54,4,대야동,482-9
54,4,대야동,483-2
54,4,대야동,483-4
54,4,대야동,483-18
56,1,대야동,303-48
56,2,대야동,350
56,3,대야동,137-3
56,4,대야동,139
56,4,대야동,140
56,4,대야동,141
56,4,대야동,142
56,4,대야동,143
