통,반,법정동,지번
3,6,산현동,460
3,6,산현동,461
3,6,산현동,462
3,6,산현동,465
3,6,산현동,467
4,1,조남동,24
4,1,조남동,33
4,1,조남동,34
4,2,조남동,70
4,2,조남동,74
4,2,조남동,75
4,2,조남동,76
4,2,조남동,77
4,2,조남동,79
4,2,조남동,151
4,3,조남동,99
4,3,조남동,597
4,3,조남동,598
4,3,조남동,산1
4,3,조남동,산59
4,3,조남동,산60
4,4,조남동,591
4,4,조남동,산52
4,4,조남동,산76
5,1,조남동,165
5,1,조남동,178
5,1,조남동,247
5,1,조남동,248
5,1,조남동,249
5,1,조남동,254-2
5,1,조남동,259
5,1,조남동,254-259
5,1,조남동,산36
5,2,조남동,168-20
5,2,조남동,168-32
5,3,조남동,69-36
6,1,조남동,267
6,1,조남동,275
6,1,조남동,278
6,2,조남동,284
6,2,조남동,285-18
6,2,조남동,285-286
6,2,조남동,290
6,2,조남동,285-290
6,2,조남동,303
6,2,조남동,285-303
6,2,조남동,285-309
6,3,조남동,452
6,3,조남동,454
6,3,조남동,455
6,3,조남동,514
6,3,조남동,산83
6,3,조남동,산91
6,4,조남동,502
6,4,조남동,537
6,4,조남동,산111
6,5,조남동,407
6,5,조남동,410
6,5,조남동,413
6,5,조남동,422
6,5,조남동,423
6,5,조남동,424
6,5,조남동,425
6,5,조남동,426
6,5,조남동,427
6,5,조남동,428
6,5,조남동,429
6,5,조남동,430
6,5,조남동,산103
8,1,논곡동,242
8,1,논곡동,243
8,1,논곡동,244
8,1,논곡동,246
8,2,논곡동,250
8,2,논곡동,251
8,2,논곡동,254
8,2,논곡동,255
8,2,논곡동,256
8,2,논곡동,258
8,2,논곡동,261
8,2,논곡동,262
8,2,논곡동,264
8,2,논곡동,265
8,2,논곡동,266
8,2,논곡동,267
8,2,논곡동,269
8,2,논곡동,270
8,2,논곡동,271
8,2,논곡동,272
8,3,논곡동,29
8,3,논곡동,31
8,3,논곡동,37
8,3,논곡동,38
8,3,논곡동,39
8,3,논곡동,40
8,3,논곡동,41
8,3,논곡동,42
8,3,논곡동,45
8,3,논곡동,46
8,3,논곡동,47
8,3,논곡동,49
8,3,논곡동,50
8,3,논곡동,52
8,3,논곡동,53
8,3,논곡동,54
8,3,논곡동,59
8,3,논곡동,60
8,3,논곡동,63
8,3,논곡동,66
8,3,논곡동,67
8,3,논곡동,68
8,3,논곡동,69
8,3,논곡동,70
8,3,논곡동,76
8,3,논곡동,79
8,3,논곡동,80
8,3,논곡동,81
8,3,논곡동,82
8,3,논곡동,83
8,3,논곡동,84
8,3,논곡동,85
8,3,논곡동,86
8,3,논곡동,87
8,3,논곡동,88
8,3,논곡동,89
8,3,논곡동,90
8,3,논곡동,277
8,3,논곡동,279
8,3,논곡동,2
8,3,논곡동,3
8,3,논곡동,4
8,3,논곡동,7
8,3,논곡동,8
8,3,논곡동,9
8,3,논곡동,10
8,3,논곡동,12
8,3,논곡동,13
8,3,논곡동,14
8,3,논곡동,15
8,3,논곡동,16
8,3,논곡동,18
8,3,논곡동,19
8,3,논곡동,20
8,3,논곡동,21
8,3,논곡동,22
8,3,논곡동,79-3
8,3,논곡동,281
8,3,논곡동,282
8,3,논곡동,283
8,3,논곡동,284
8,3,논곡동,285
8,3,논곡동,286
8,3,논곡동,287
8,3,논곡동,79-281
8,3,논곡동,79-282
8,3,논곡동,79-283
8,3,논곡동,79-284
8,3,논곡동,79-285
8,3,논곡동,79-286
8,3,논곡동,79-287
8,3,논곡동,312
8,3,논곡동,79-312
8,3,논곡동,79-317
8,3,논곡동,79-320
8,3,논곡동,산10
8,3,논곡동,산15
8,3,논곡동,산71
9,3,논곡동,148
9,3,논곡동,31
9,3,논곡동,32
9,3,논곡동,162-3
9,3,논곡동,산26-1
9,3,논곡동,산26-2
9,3,논곡동,산26-5
10,1,목감동,320
10,1,목감동,321
10,1,목감동,325
10,1,목감동,328
10,1,목감동,330
10,1,목감동,331
10,1,목감동,333
10,1,목감동,334
10,1,목감동,335
10,1,목감동,336
10,1,목감동,340
10,1,목감동,344
10,1,목감동,345
10,1,목감동,346
10,2,목감동,268
10,2,목감동,270
10,2,목감동,273
10,2,목감동,275
10,2,목감동,283
10,2,목감동,285
10,2,목감동,293
10,2,목감동,299
10,2,목감동,302
10,2,목감동,303
10,2,목감동,305
10,2,목감동,311
10,2,목감동,312
10,2,목감동,316
10,2,목감동,319
10,2,목감동,320
10,2,목감동,321
10,2,목감동,325
10,2,목감동,328
10,2,목감동,330
10,2,목감동,331
10,2,목감동,333
10,2,목감동,334
10,2,목감동,335
10,2,목감동,336
10,3,목감동,200
10,3,목감동,201
10,3,목감동,202
10,3,목감동,203
10,3,목감동,204
10,3,목감동,205
10,3,목감동,206
10,3,목감동,208
10,3,목감동,213
10,3,목감동,214
10,3,목감동,215
10,3,목감동,217
10,3,목감동,218
10,3,목감동,219
10,3,목감동,220
10,3,목감동,221
10,3,목감동,222
10,3,목감동,223
10,3,목감동,224
10,3,목감동,225
10,3,목감동,226
10,3,목감동,227
10,3,목감동,228
10,3,목감동,229
10,3,목감동,230
10,3,목감동,231
10,3,목감동,232
10,3,목감동,233
10,3,목감동,235
10,3,목감동,236
10,3,목감동,산85
10,3,목감동,산86
10,3,목감동,산87
10,3,목감동,산88
10,3,목감동,산89
10,3,목감동,산90
10,3,목감동,산91
11,1,목감동,34
11,1,목감동,62
11,1,목감동,70
11,1,목감동,71
11,1,목감동,180
11,1,목감동,178-180
11,1,목감동,178-182
11,1,목감동,178-190
11,1,목감동,산14
11,1,목감동,산16
11,1,목감동,산19
11,1,목감동,산21
11,2,목감동,87
11,2,목감동,86-87
11,2,목감동,86-89
11,2,목감동,90
11,2,목감동,86-90
11,2,목감동,86-92
11,2,목감동,산25
12,1,목감동,1
12,1,목감동,2
12,2,목감동,8
12,2,목감동,3-8
12,2,목감동,9
15,1,논곡동,137
15,1,논곡동,190
15,1,논곡동,191
15,1,논곡동,192
15,1,논곡동,221
15,1,논곡동,225
15,1,논곡동,226
15,1,논곡동,228
15,1,논곡동,229
15,2,논곡동,230
15,2,논곡동,233
15,2,논곡동,237
15,2,논곡동,250
15,2,논곡동,251
15,2,논곡동,산15
16,2,목감동,242-243
16,2,목감동,244-3
17,1,조남동,168-18
17,1,조남동,168-28
17,1,조남동,172-20
17,1,조남동,172-21
17,1,조남동,172-37
17,1,조남동,172-39
17,1,조남동,172-42
17,1,조남동,172-49
17,1,조남동,174-13
17,1,조남동,174-15
17,1,조남동,174-26
17,2,조남동,174-8
17,2,조남동,174-9
17,2,조남동,174-13
17,2,조남동,174-26
17,3,조남동,211
17,3,조남동,218
17,3,조남동,230
17,3,조남동,230-2
17,3,조남동,360-1
17,3,조남동,362-1
17,3,조남동,362-2
18,1,조남동,36
18,1,조남동,37
20,4,조남동,241-1
20,4,조남동,241-2
20,4,조남동,241-3
20,4,조남동,241-4
20,4,조남동,241-5
20,4,조남동,241-9
20,4,조남동,241-10
20,4,조남동,241-11
23,1,논곡동,280-1
23,2,논곡동,280-1
30,8,조남동,664-665
30,8,조남동,664-666
31,8,목감동,226-6
31,8,목감동,226-7
31,8,목감동,227-2
49,1,산현동,503-504
50,1,조남동,657-4
